User_ID,Age_Years,Gender,Body_Mass_KG,Height_CM,Steps,Workout_Minutes,Exercise_Type,Avg_Heart_Rate,Intensity_Score,Calories_Burned,Notes,Calories
313,39.7,Male,78.5,187.3,19230,26,HIIT,91,10,2627.6,Evening workout,2628.0
314,63.7,Female,55.6,181.4,19271,14,Running,143,1,2148.0,High intensity,2144.0
315,47.4,Female,79.7,155.1,18063,94,Cycling,87,6,2897.7,,2899.0
316,55.6,Male,86.0,183.8,2835,66,Walking,67,9,2088.8,Evening workout,2084.0
317,55.7,Male,72.6,157.5,13222,97,Cycling,62,3,2431.1,Low effort,2435.0
318,62.8,Male,68.2,179.8,3177,104,Swimming,153,6,2448.3,,2447.0
319,25.1,Female,52.6,176.2,9142,49,,148,3,1965.9,High intensity,1968.0
320,44.5,Female,97.3,156.2,1148,39,HIIT,112,5,1700.7,Morning session,1701.0
321,44.5,Female,116.5,176.7,18879,51,Walking,153,7,3049.1,Evening workout,3046.0
322,51.5,Female,48.3,174.7,14105,16,Swimming,88,10,2091.0,Good workout,2096.0
323,38.7,Female,49.4,190.2,2744,80,Yoga,170,4,2000.5,Low effort,2001.0
324,47.7,Male,93.8,164.1,2646,100,Walking,153,4,2365.8,,2367.0
325,50.3,Female,74.9,174.1,10864,97,HIIT,157,7,2773.7,,2772.0
326,45.0,Female,116.8,171.4,14666,28,Walking,148,5,2559.0,High intensity,2561.0
327,64.6,Female,107.8,167.7,4667,50,Cycling,140,1,1983.7,Good workout,1985.0
328,50.8,Male,91.4,161.0,17960,43,Running,118,10,2834.0,Evening workout,2831.0
329,22.0,Male,70.6,172.1,12287,31,Running,83,2,1834.9,Evening workout,1835.0
330,36.0,Male,101.0,194.9,17302,61,Cycling,97,6,2680.4,,2682.0
331,21.4,Female,81.9,188.1,14010,100,Running,87,9,2834.7,High intensity,2838.0
332,52.2,Male,51.5,174.9,5779,15,Walking,156,7,1757.0,Good workout,1757.0
333,34.6,Male,84.2,159.8,9187,83,Running,121,4,2332.7,,2334.0
334,61.4,,83.9,179.6,14029,118,HIIT,159,2,2956.4,Morning session,2952.0
335,45.7,Female,106.8,159.6,3972,104,Cycling,110,4,2385.4,Low effort,2384.0
336,47.2,Male,97.6,183.8,19429,34,Yoga,66,5,2474.8,,2473.0
337,46.5,Female,48.3,162.9,12140,75,Yoga,82,2,2082.7,,2087.0
338,63.4,Female,69.5,178.2,19011,19,Cycling,177,1,2355.8,Low effort,2355.0
339,23.5,Male,51.7,187.8,15847,83,Yoga,105,4,2449.5,Evening workout,2448.0
340,52.8,Female,72.0,190.8,15423,35,Cycling,149,6,2447.2,Low effort,2452.0
341,58.9,Male,113.3,194.4,2488,14,HIIT,137,1,1526.5,Evening workout,1523.0
342,54.5,Female,111.2,158.8,10127,95,,165,1,2692.0,Morning session,2695.0
343,41.7,Male,64.4,162.7,10906,77,Walking,87,9,2475.0,Evening workout,2476.0
344,46.4,Male,55.9,186.8,2802,107,Swimming,83,5,2058.1,Good workout,2063.0
345,63.1,Male,111.2,163.8,16627,80,Walking,66,2,2661.9,,2665.0
346,48.7,Female,51.2,186.1,4520,59,Cycling,171,2,1874.6,,1879.0
347,52.6,Male,67.2,158.4,6896,26,Running,159,4,1864.0,Low effort,1861.0
348,50.1,Female,105.9,157.2,16244,20,Walking,162,2,2381.7,Low effort,2380.0
349,38.1,Male,115.4,188.6,4311,62,Cycling,138,4,2203.7,Low effort,2207.0
350,49.8,Female,78.4,189.2,19689,59,Running,108,6,2753.5,Morning session,2756.0
351,40.4,Female,63.2,152.0,19351,17,Cycling,62,7,2265.9,,2265.0
352,50.9,Male,102.4,189.7,9009,101,Swimming,171,6,2870.5,Morning session,2874.0
353,20.4,Male,53.1,182.5,12906,117,Yoga,61,4,2435.5,High intensity,2431.0
354,35.5,Male,92.7,181.4,13227,106,Yoga,66,10,2939.5,Evening workout,2939.0
355,42.6,Male,85.0,156.7,6462,71,Yoga,139,3,2155.5,,2159.0
356,59.7,Male,92.2,168.4,14060,98,Yoga,80,4,2681.9,Low effort,2678.0
357,48.2,Female,89.7,183.6,4458,94,Walking,68,5,2165.0,Morning session,2168.0
358,20.7,Male,69.3,163.0,4730,85,Cycling,71,4,1903.3,High intensity,1904.0
359,57.5,Male,69.7,168.6,8547,99,Yoga,152,3,2517.0,Good workout,2521.0
360,63.7,Female,63.9,175.5,1027,38,Walking,83,1,1315.8,,1314.0
361,41.7,Male,83.3,166.1,16508,111,HIIT,92,3,2814.3,Evening workout,2817.0
362,49.8,Male,71.6,177.1,7423,108,Cycling,137,5,2531.1,,2534.0
363,64.3,Female,118.3,168.0,13453,110,Running,102,6,3100.4,Evening workout,3096.0
364,39.5,Male,107.4,176.8,18557,119,Yoga,141,4,3341.6,,3340.0
365,40.6,Male,112.4,168.1,17722,53,Cycling,177,1,2721.3,Morning session,2724.0
366,19.5,Male,63.7,182.4,10260,118,Walking,64,10,2687.4,Morning session,2692.0
367,44.5,Female,72.6,156.5,16861,54,Yoga,138,7,2686.1,Low effort,2684.0
368,59.6,Male,77.9,178.3,18225,38,HIIT,130,9,2762.7,Low effort,2764.0
369,19.6,Female,54.9,192.5,13476,97,Yoga,148,6,2714.1,,2716.0
370,43.0,Male,74.1,154.3,13938,68,Running,73,6,2434.8,High intensity,2431.0
371,34.6,Female,66.0,179.1,17677,24,Running,175,9,2628.6,Evening workout,2627.0
372,57.2,Male,47.6,192.8,11049,79,Walking,163,4,2410.7,Evening workout,2415.0
373,50.0,Female,119.2,157.7,19031,105,Yoga,95,5,3177.4,Good workout,3179.0
374,26.7,Female,92.5,191.3,6614,53,Running,94,5,1997.3,Morning session,1998.0
375,60.1,Female,46.8,161.4,12683,107,Walking,167,5,2761.0,Evening workout,2763.0
376,56.1,Female,98.8,191.6,12687,45,Running,109,8,2510.2,Good workout,2508.0
377,46.9,Female,50.9,162.6,4801,93,Yoga,147,1,2043.3,High intensity,2039.0
378,59.7,Female,84.8,175.9,9280,66,HIIT,138,10,2652.8,Morning session,2651.0
379,43.5,Male,46.1,167.9,8376,73,HIIT,70,10,2238.5,Evening workout,2235.0
380,52.1,Male,117.3,,11148,85,Running,83,3,2526.0,High intensity,2525.0
381,42.2,Female,46.7,169.6,15060,108,Yoga,134,8,2963.7,High intensity,2961.0
382,41.6,Female,118.1,165.6,18283,47,HIIT,103,9,2908.1,Evening workout,2908.0
383,30.9,Female,99.7,186.0,2744,26,Walking,110,2,1536.9,,1533.0
384,24.6,Female,116.5,152.4,19637,36,HIIT,76,4,2532.5,Morning session,2528.0
385,53.8,Male,104.0,176.1,12853,26,Running,129,8,2460.5,Morning session,2456.0
386,62.9,Female,50.6,164.6,15663,72,Yoga,144,5,2660.8,Good workout,2657.0
387,37.4,Male,63.4,183.7,2633,20,Cycling,67,1,1103.1,Good workout,1107.0
388,18.9,Male,71.6,194.3,9149,73,Walking,138,6,2311.6,Low effort,2309.0
389,25.0,Female,45.8,171.8,15671,48,HIIT,177,9,2621.4,Evening workout,2625.0
390,63.7,Female,77.1,189.2,5701,11,Yoga,175,9,2044.1,,2046.0
391,33.5,Male,84.1,172.0,14349,75,Cycling,155,1,2475.5,Evening workout,2472.0
392,31.3,Male,76.9,153.8,2013,63,Swimming,133,4,1852.3,Good workout,1853.0
393,29.4,Female,113.6,190.2,17279,38,Walking,87,1,2307.0,Evening workout,2306.0
394,40.8,,61.3,172.6,4299,54,Yoga,138,7,2020.0,Good workout,2018.0
395,32.1,Female,52.6,158.7,2506,97,Cycling,71,3,1772.8,Good workout,1777.0
396,45.0,Male,101.8,173.1,5803,97,Yoga,102,2,2226.2,Good workout,2229.0
397,51.0,Male,86.3,170.7,18361,89,Walking,141,8,3167.3,Good workout,3166.0
398,19.0,Female,53.7,190.3,19201,40,Walking,179,9,2727.3,Morning session,2731.0
399,49.8,Male,79.2,165.6,15760,58,Running,96,7,2616.1,Evening workout,2612.0
400,40.4,Male,115.9,174.4,11826,116,Cycling,167,6,3191.6,Low effort,3195.0
401,39.1,Female,97.3,175.1,14821,18,Running,147,10,2616.4,,2614.0
402,42.2,Female,98.4,194.8,14007,36,Yoga,122,6,2444.0,Good workout,2441.0
403,39.5,Male,69.2,158.7,16786,65,HIIT,160,9,2882.8,,2884.0
404,39.2,Male,111.1,164.4,10140,114,Running,177,5,3019.6,,3024.0
405,59.6,Female,106.6,188.8,7798,87,Yoga,152,5,2650.1,,2655.0
406,23.8,Female,99.8,182.3,17857,54,HIIT,122,2,2493.3,Low effort,2497.0
407,32.4,Female,90.2,150.2,1567,98,Cycling,69,6,2088.1,Good workout,2092.0
408,60.6,Female,68.1,154.2,12624,52,Cycling,137,6,2430.3,,2433.0
409,54.6,Female,90.1,158.8,13215,117,Cycling,139,6,3118.9,Good workout,3117.0
410,50.5,Male,66.5,193.5,8966,31,Running,96,4,1830.4,Evening workout,1833.0
411,25.6,Male,55.7,155.8,19642,108,Cycling,70,7,2944.0,Evening workout,2940.0
412,61.8,Male,92.5,177.4,9120,42,Walking,174,9,2541.6,High intensity,2546.0
413,61.9,Male,52.8,194.5,17279,36,Yoga,149,1,2242.2,Low effort,2241.0
414,22.7,Female,83.5,175.4,12336,49,Running,163,3,2318.8,Low effort,2319.0
415,56.4,Female,79.6,177.8,5310,35,Cycling,78,10,1948.5,Evening workout,1945.0
416,21.5,Female,93.6,189.1,14187,92,Cycling,111,9,2939.2,High intensity,2939.0
417,23.3,Male,90.2,164.8,15089,54,HIIT,177,5,2611.3,Good workout,2610.0
418,62.4,Male,82.1,155.1,2982,112,Yoga,77,6,2269.2,Good workout,2265.0
419,49.8,Male,52.5,176.6,2096,54,Swimming,153,8,1953.4,Morning session,1954.0
420,47.1,Female,98.2,187.3,14582,35,Cycling,91,9,2527.8,Morning session,2525.0
421,64.5,Male,81.7,153.1,7497,79,Running,82,8,2356.4,,2359.0
422,52.2,Female,84.8,160.6,14545,76,Running,176,3,2759.8,Low effort,2759.0
423,57.2,Female,78.5,170.6,12582,15,Running,71,10,2195.7,Evening workout,2196.0
424,33.6,Female,61.1,179.2,16378,37,Cycling,117,1,2103.7,Low effort,2103.0
425,30.9,Female,77.7,167.2,11864,76,Cycling,136,5,2498.6,Evening workout,2503.0
426,59.8,Female,91.2,184.7,19803,22,Walking,80,7,2532.7,High intensity,2535.0
427,47.5,Female,96.8,152.5,5279,72,Swimming,80,2,1952.2,High intensity,1956.0
428,36.4,Male,53.1,161.3,18057,22,Cycling,152,1,2130.4,,2126.0
429,34.6,Female,77.6,176.6,8312,86,Swimming,152,4,2389.4,Morning session,2392.0
430,36.6,Female,104.2,179.6,16440,10,Yoga,173,3,2354.0,,2355.0
431,45.1,Male,65.4,170.3,3369,49,Walking,150,4,1823.2,Evening workout,1826.0
432,43.1,Female,102.1,187.0,17192,46,Walking,88,1,2341.3,,2344.0
433,54.4,Male,113.8,170.3,18450,40,Swimming,138,2,2643.3,,2641.0
434,43.4,Male,54.1,187.7,6432,26,Running,106,1,1435.9,Low effort,1433.0
435,40.4,Male,50.4,189.4,1687,18,Walking,71,3,1118.1,High intensity,1117.0
436,26.3,Female,57.1,164.4,14175,118,HIIT,117,4,2739.6,Evening workout,2735.0
437,29.5,Female,109.5,167.3,1068,73,Running,100,1,1828.1,,1829.0
438,18.1,Male,64.4,178.9,11295,66,Walking,78,6,2189.2,Good workout,2187.0
439,18.5,Female,101.3,187.5,7774,22,Yoga,71,2,1635.8,High intensity,
440,64.7,Female,90.3,170.8,17803,46,Yoga,82,10,2800.2,High intensity,2802.0
441,51.7,Male,52.1,166.7,13190,23,Swimming,64,5,1866.4,Good workout,1864.0
442,49.9,Male,54.1,190.2,11789,84,Yoga,85,8,2440.3,Morning session,2443.0
443,42.4,Female,117.1,167.7,7891,34,Swimming,176,4,2263.9,Good workout,2259.0
444,57.6,Male,111.1,186.7,11316,104,Cycling,122,5,2892.8,,2896.0
445,62.7,Male,55.3,187.0,1439,87,Swimming,111,9,2148.6,Good workout,2152.0
446,18.8,Male,56.7,161.1,18592,66,HIIT,69,2,2249.6,Morning session,2247.0
447,33.7,Female,54.4,160.6,19947,80,Cycling,145,2,2683.9,High intensity,2687.0
448,56.5,Female,69.8,169.2,8466,97,HIIT,98,6,2436.8,High intensity,2432.0
449,22.1,Female,93.5,158.1,18637,109,Yoga,82,6,3068.1,Low effort,3065.0
450,39.2,Male,93.6,150.1,4209,51,HIIT,70,3,1722.3,Evening workout,1726.0
451,46.1,Female,55.6,152.0,4549,51,Yoga,151,9,2131.6,,2135.0
452,20.2,Male,106.7,170.1,17998,56,HIIT,154,1,2633.4,Good workout,2630.0
453,29.9,Female,80.4,172.4,4078,53,Walking,131,3,1835.4,Low effort,1832.0
454,43.7,Female,83.4,158.3,4490,50,Yoga,176,8,2222.7,Good workout,2226.0
455,33.7,Male,97.0,168.0,4543,12,HIIT,162,8,1960.6,Low effort,1957.0
456,54.1,Female,100.8,194.8,19284,117,HIIT,107,4,3273.8,Evening workout,3274.0
457,39.9,Male,45.7,168.8,7751,99,Swimming,151,8,2540.7,Good workout,2542.0
458,46.5,Female,100.7,172.2,15906,99,Running,75,10,3096.1,,3093.0
459,31.5,Female,48.2,176.6,19096,10,Cycling,105,8,2256.9,,2260.0
460,45.8,Male,74.3,176.3,15425,88,HIIT,106,1,2523.9,Good workout,2524.0
461,22.0,Male,56.2,188.6,19713,20,Walking,175,3,2353.3,Low effort,2354.0
462,64.5,Male,79.7,185.8,12811,110,Cycling,154,1,2768.0,Morning session,2772.0
463,47.5,Female,96.3,161.5,18578,16,Running,164,2,2438.8,High intensity,2442.0
464,63.1,Female,75.4,176.1,7781,21,Swimming,107,4,1782.3,,1782.0
465,22.8,Female,112.1,183.4,18762,47,Swimming,139,3,2691.2,Morning session,2691.0
466,29.3,Male,96.9,182.5,16563,63,Swimming,128,6,2745.7,Morning session,2742.0
467,33.1,Male,51.8,177.6,15797,76,Yoga,158,5,2631.2,,2630.0
468,43.6,Male,66.3,180.5,18133,115,HIIT,176,5,3217.5,Morning session,3219.0
469,43.8,Female,119.4,181.8,1300,62,Cycling,84,10,2166.5,Morning session,2167.0
470,38.2,Female,100.0,169.5,5695,99,Running,136,7,2622.0,Low effort,2618.0
471,56.3,Male,102.7,189.8,13174,103,Cycling,152,7,3089.8,High intensity,3094.0
472,53.5,Female,108.3,184.8,17222,41,Swimming,150,9,2941.8,Low effort,2938.0
473,50.0,Male,56.8,180.8,17661,109,Running,163,8,3232.1,,3234.0
474,47.6,Female,51.2,180.4,11750,54,Yoga,140,3,2115.4,,2112.0
475,54.7,Female,99.4,187.0,8307,60,Walking,96,2,2093.5,,2094.0
476,40.3,Male,106.3,171.3,19545,46,Yoga,161,1,2643.0,Low effort,2646.0
477,27.6,Female,117.9,194.4,14818,68,Yoga,122,10,3002.0,Evening workout,3001.0
478,22.1,Female,99.9,190.5,2389,63,HIIT,88,6,1941.6,,1938.0
479,53.1,Male,80.8,158.2,9882,27,HIIT,117,4,1977.6,Evening workout,1980.0
480,51.6,Male,68.7,158.7,11040,10,Swimming,157,3,1901.2,Low effort,1901.0
481,48.7,Female,88.5,164.5,7141,30,Yoga,153,2,1877.7,High intensity,1881.0
482,27.5,Male,61.7,162.7,14110,37,Walking,90,2,1915.6,,1920.0
483,36.5,Female,46.0,171.9,6969,25,HIIT,145,4,1669.8,Good workout,1673.0
484,49.1,Male,57.1,165.1,14162,57,Cycling,169,1,2328.2,,2324.0
485,18.7,Female,75.5,181.2,10131,37,Cycling,148,6,2188.1,Good workout,2191.0
486,22.3,Female,72.7,151.2,6037,31,HIIT,127,10,2037.3,,2036.0
487,62.4,,104.4,175.1,15693,92,Cycling,158,5,3067.9,High intensity,3068.0
488,21.1,Female,71.1,163.0,3451,10,Swimming,100,10,1640.0,Good workout,1643.0
489,33.7,Female,59.1,187.6,1024,104,Cycling,109,9,2241.9,Morning session,2240.0
490,41.7,Male,77.2,183.3,6962,51,Swimming,103,2,1839.4,Good workout,1843.0
491,,Male,64.6,157.8,3556,107,Cycling,68,9,2273.9,Evening workout,2274.0
492,19.8,Female,86.7,185.1,17444,119,Running,118,9,3292.1,Low effort,3290.0
493,45.8,Male,56.6,170.3,8675,113,Cycling,149,10,2825.0,High intensity,2820.0
494,49.1,Male,117.8,192.3,17506,79,HIIT,150,9,3286.7,Evening workout,3286.0
495,44.7,Female,67.1,177.2,6616,101,Yoga,86,10,2514.9,,2512.0
496,37.3,Female,116.8,193.5,11294,12,Cycling,141,10,2424.7,Evening workout,2429.0
497,41.3,Male,58.2,155.1,18570,104,Walking,153,4,2999.8,Low effort,2997.0
498,29.7,Male,69.6,169.3,15010,89,Walking,168,5,2857.6,,2854.0
499,52.2,Male,75.1,180.6,14394,90,Yoga,118,8,2875.7,,2873.0
500,50.1,Female,98.0,182.9,10922,53,Cycling,169,8,2674.9,Morning session,2679.0
501,50.2,Female,49.1,193.4,5089,36,Cycling,154,1,1598.9,,1598.0
502,60.7,,57.8,156.6,15448,60,Swimming,165,10,2851.7,,2851.0
503,54.2,Female,72.5,157.5,3472,33,Yoga,62,1,1364.6,Low effort,1364.0
504,29.2,Female,87.1,158.3,11469,29,Walking,152,10,2465.5,Low effort,2461.0
505,20.7,Female,91.8,151.1,8450,41,Swimming,66,6,1958.5,,1959.0
506,18.7,Female,115.3,166.1,3964,108,Yoga,141,7,2669.8,Good workout,2670.0
507,50.5,Male,82.7,194.2,9104,22,Cycling,75,2,1676.3,,1673.0
508,57.5,Male,111.2,186.0,18694,52,Yoga,108,2,2644.2,,2648.0
509,27.3,Female,106.6,191.1,3212,29,Swimming,91,5,1709.4,Good workout,1714.0
510,60.7,Female,83.9,193.5,10454,11,Running,161,9,2265.0,,2265.0
511,61.1,Female,81.2,166.5,7792,77,Running,148,5,2409.1,Low effort,2413.0
512,,Male,52.5,187.7,10554,100,Swimming,103,8,2572.8,High intensity,2573.0
513,30.4,Female,96.5,184.8,9703,69,Running,155,8,2628.4,High intensity,2632.0
514,29.1,Male,77.5,188.6,14219,98,HIIT,78,5,2599.1,Evening workout,2598.0
515,48.7,Male,86.4,179.7,16399,13,Cycling,62,8,2201.9,High intensity,2202.0
516,63.2,Male,71.1,155.0,19229,105,Swimming,119,8,3225.8,Evening workout,3223.0
517,19.4,Male,52.8,153.4,8660,26,Walking,94,5,1623.5,Good workout,1623.0
518,52.1,Male,67.3,186.0,2702,10,Swimming,173,5,1628.7,High intensity,1628.0
519,40.5,Female,108.4,184.9,17774,42,Running,88,4,2511.6,,2510.0
520,34.9,Female,64.6,158.8,18038,39,Running,134,1,2268.2,Morning session,2268.0
521,43.4,Male,60.7,155.7,5271,14,Walking,129,9,1782.3,,1779.0
522,25.5,Female,61.3,162.1,9955,21,Yoga,142,2,1753.7,Low effort,1756.0
523,46.2,Male,63.1,171.6,12459,111,HIIT,160,1,2629.9,High intensity,2631.0
524,43.9,Male,52.7,177.7,7674,41,Running,104,6,1888.3,Good workout,1885.0
525,27.3,Female,82.2,179.3,18469,47,HIIT,86,5,2437.4,High intensity,2435.0
526,43.2,Female,82.9,185.3,6446,26,Cycling,128,1,1659.0,Morning session,1655.0
527,51.5,Female,97.2,151.8,2963,67,Swimming,149,7,2258.5,High intensity,2260.0
528,58.1,Female,75.3,185.7,10977,118,Walking,94,7,2829.8,,2831.0
529,24.2,Female,88.3,157.3,11466,49,Walking,78,3,2052.2,Morning session,2052.0
530,21.5,Male,104.5,194.0,6177,105,Swimming,76,8,2565.4,High intensity,2563.0
531,62.5,Female,61.1,191.5,12160,33,Running,177,6,2292.5,Morning session,2291.0
532,28.5,Female,117.5,158.5,5572,21,Cycling,94,4,1795.1,,1799.0
533,46.4,Female,83.6,150.9,8543,104,Swimming,170,10,2954.1,High intensity,2957.0
534,53.1,Male,86.2,162.4,9907,28,Yoga,172,10,2506.1,Good workout,2505.0
535,42.6,Female,92.8,164.1,17626,38,Walking,136,10,2879.2,High intensity,2881.0
536,38.7,Male,56.8,181.4,7510,94,Swimming,137,3,2268.4,Morning session,2268.0
537,53.4,Female,62.3,183.9,18221,99,Swimming,89,1,2618.1,,2618.0
538,27.0,Female,50.8,192.7,4323,61,Walking,107,2,1606.7,,1604.0
539,54.2,Male,87.3,180.7,10537,101,Walking,116,2,2510.6,Low effort,2511.0
540,26.4,Female,79.2,163.5,11615,26,Running,166,5,2190.6,Evening workout,2195.0
541,41.9,Female,98.2,163.1,2432,82,Running,76,4,1959.2,Morning session,1956.0
542,52.6,Male,106.2,178.7,8655,30,Yoga,160,2,2051.0,Low effort,2049.0
543,52.3,Female,113.2,168.8,9431,69,Walking,176,9,2894.9,Good workout,2892.0
544,53.1,Male,60.8,176.8,9330,107,HIIT,74,7,2484.3,,2488.0
545,35.3,Male,52.6,158.0,12385,84,Walking,141,8,2658.5,,2662.0
546,56.7,Male,75.8,186.2,9611,29,HIIT,171,8,2323.2,High intensity,2327.0
547,49.9,Male,54.9,186.8,14872,62,Cycling,73,2,2128.1,Low effort,2130.0
548,41.6,Male,100.2,192.1,17687,112,Cycling,73,5,3046.2,Evening workout,3048.0
549,40.6,Female,114.2,177.0,3162,89,Cycling,104,3,2209.5,Good workout,2211.0
550,49.4,Female,64.2,173.7,7486,72,HIIT,156,10,2547.5,,2551.0
551,54.2,Female,49.0,177.4,5102,66,HIIT,97,9,2089.0,Low effort,2092.0
552,29.5,Male,67.1,185.4,16948,38,HIIT,122,9,2569.5,Low effort,2568.0
553,30.2,Male,53.5,167.4,11418,10,Cycling,178,6,2003.0,Morning session,2001.0
554,40.4,Male,102.7,174.1,2168,91,HIIT,134,4,2232.1,,2234.0
555,42.1,Male,103.6,184.4,1415,68,Yoga,70,8,2028.8,Good workout,2027.0
556,52.6,Female,98.6,153.4,11905,73,HIIT,107,5,2556.7,Low effort,2554.0
557,58.3,Female,90.6,163.4,14432,95,Running,179,3,2937.1,High intensity,2941.0
558,47.5,Male,66.1,188.2,6243,81,HIIT,85,8,2233.3,Low effort,2230.0
559,34.3,Male,108.4,175.0,17533,80,HIIT,126,6,3022.4,Low effort,3025.0
560,37.1,Female,52.6,157.2,6899,98,HIIT,84,5,2150.8,Evening workout,2154.0
561,42.6,Male,64.4,173.6,1838,103,Cycling,140,1,1994.5,Evening workout,1997.0
562,39.4,Male,95.7,165.7,7144,107,Cycling,120,3,2489.9,High intensity,2486.0
563,30.0,Male,83.3,169.4,10888,53,Swimming,145,7,2410.2,High intensity,2407.0
564,36.2,Female,81.1,164.7,13531,57,HIIT,152,3,2443.0,,2446.0
565,53.0,Female,94.5,156.8,16935,114,Yoga,169,1,3087.3,High intensity,3090.0
566,29.6,Male,78.6,166.7,8466,84,Walking,85,8,2380.4,Morning session,2378.0
567,58.7,Female,119.6,171.4,16095,24,HIIT,93,7,2531.1,High intensity,2536.0
568,36.5,Male,77.2,171.6,12193,44,Yoga,149,5,2299.6,,2296.0
569,29.7,Male,75.2,161.2,2320,32,Yoga,68,10,1699.9,,1697.0
570,26.7,Female,98.7,167.8,14264,62,Yoga,99,5,2483.7,Morning session,2486.0
571,24.8,Male,88.0,164.4,13227,54,Yoga,134,6,2479.1,High intensity,2480.0
572,,Male,78.6,186.4,18907,94,HIIT,66,7,2949.6,Evening workout,2952.0
573,31.4,Female,115.9,165.3,6234,101,Swimming,89,3,2370.8,High intensity,2375.0
574,48.4,Male,106.0,154.7,13070,22,HIIT,177,4,2386.6,High intensity,2389.0
575,36.3,Male,67.9,151.3,7144,43,Swimming,125,1,1719.1,,1723.0
576,64.2,Male,90.2,177.0,1552,47,Cycling,89,7,1858.0,Good workout,1854.0
577,33.6,Female,100.6,190.8,17865,79,Walking,127,10,3167.5,Morning session,3171.0
578,22.2,Male,51.8,176.9,16969,117,Walking,117,2,2730.3,,2732.0
579,52.3,Female,105.4,180.6,1599,77,HIIT,114,7,2234.2,,2231.0
580,29.1,Male,47.3,190.8,16098,14,Cycling,73,6,1912.6,Good workout,1910.0
581,42.1,Male,82.5,185.4,15800,49,Running,136,4,2509.8,,2509.0
582,38.7,Male,78.8,192.1,10356,79,Cycling,177,2,2393.5,Good workout,2392.0
583,53.5,Male,88.7,150.8,13870,30,Walking,148,7,2472.2,,2471.0
584,40.8,Female,74.1,178.2,13424,37,Swimming,136,7,2399.4,Morning session,2402.0
585,33.0,Female,61.2,150.8,2982,12,Swimming,136,5,1494.8,Low effort,1498.0
586,56.7,Male,103.7,157.1,19018,32,HIIT,96,9,2776.3,Low effort,2775.0
587,62.6,Male,54.4,165.5,8830,81,HIIT,103,3,2121.6,Low effort,2126.0
588,59.6,Male,62.6,177.9,3997,28,Walking,65,9,1696.0,Morning session,1694.0
589,56.5,Male,89.0,171.5,18070,84,HIIT,85,5,2892.0,Low effort,2889.0
590,31.8,,103.8,167.9,12606,59,Cycling,177,2,2526.3,High intensity,2524.0
591,48.7,Male,106.2,171.0,2759,83,HIIT,73,9,2258.5,Good workout,2262.0
592,22.1,Male,103.4,190.1,8023,67,Walking,67,1,1952.2,High intensity,1948.0
593,52.6,Male,93.4,161.5,14892,101,Running,83,1,2607.3,,2608.0
594,40.5,Female,107.3,168.6,19864,29,Yoga,145,7,2800.5,Good workout,2799.0
595,46.8,Female,76.5,174.2,16409,117,Swimming,163,3,3077.5,,3077.0
596,60.1,Female,54.1,154.0,10529,101,HIIT,98,8,2603.0,Evening workout,2599.0
597,28.1,Male,55.8,183.6,1114,102,Swimming,108,7,2108.2,,2107.0
598,35.5,Male,114.2,188.0,13149,81,Swimming,144,7,2957.9,,2954.0
599,64.0,Male,106.4,159.4,17952,92,Cycling,166,1,3027.0,,3025.0
600,29.2,Female,91.3,156.3,16701,62,Yoga,122,1,2448.4,,2444.0
601,26.2,Male,78.2,186.6,10745,94,Swimming,85,2,2302.3,,2299.0
602,27.7,Female,61.5,164.3,3689,91,Walking,69,2,1794.5,High intensity,1798.0
603,61.2,Male,98.0,191.7,3988,18,Yoga,136,5,1808.2,,1808.0
604,34.2,Female,84.5,173.3,4151,13,Cycling,165,9,1967.3,Evening workout,1964.0
605,55.2,Female,,175.4,12719,50,Cycling,176,7,2571.7,High intensity,2572.0
606,24.7,Female,111.4,175.7,16658,34,Yoga,117,2,2362.0,,2365.0
607,63.6,Male,97.7,175.7,10013,43,,73,5,2099.2,Low effort,2104.0
608,30.7,Female,108.9,159.6,7345,82,Cycling,132,5,2488.0,Low effort,2484.0
609,57.1,Male,91.2,166.7,4574,18,Swimming,130,8,1936.1,Low effort,1934.0
610,59.6,Male,50.1,163.5,8838,91,HIIT,98,9,2470.5,,2475.0
611,26.8,Male,60.4,151.2,18992,84,Swimming,90,8,2860.2,Morning session,2858.0
612,44.5,Male,116.1,162.7,17943,22,HIIT,109,2,2387.2,High intensity,2392.0
613,19.5,Male,62.1,176.0,14329,111,HIIT,75,4,2578.9,Low effort,2581.0
614,22.5,Female,96.6,158.5,15823,18,Cycling,131,2,2103.9,High intensity,2106.0
615,46.3,Male,92.0,156.2,6565,89,Yoga,171,6,2611.1,Morning session,2607.0
616,54.8,Male,87.8,159.5,5435,13,Cycling,110,4,1657.5,Morning session,1653.0
