User_ID,Age,Gender,Body_Mass,Height,Steps,Workout_Minutes,Exercise_Type,Avg_Heart_Rate,Intensity_Score,Calories
578,22,0,65,172,7462,117,1,96,1,2084
579,52,1,67,189,8897,117,0,147,2,2346
580,29,0,101,186,5458,31,2,161,6,2132
581,42,0,97,160,10585,36,4,165,5,2244
582,38,0,92,160,6778,105,3,164,7,3073
583,53,0,88,162,5730,30,5,95,9,2369
584,40,1,98,163,6365,94,1,117,6,2562
585,33,1,61,157,14436,118,4,100,6,3030
586,56,0,59,174,9547,17,4,67,2,1222
587,62,0,104,167,2027,66,5,126,7,2393
588,59,0,50,193,5491,47,1,89,2,1416
589,56,0,97,193,8423,56,3,177,7,2598
590,31,0,85,167,7301,16,4,111,8,2187
591,48,0,70,159,14453,53,0,156,1,1910
592,22,0,86,156,8160,60,2,84,9,2731
593,52,0,73,199,3173,62,3,111,8,2466
594,40,1,104,193,2338,41,5,118,9,2331
595,46,1,74,163,11260,29,5,89,5,1845
596,60,1,56,164,2841,21,3,160,4,1470
597,28,0,73,165,14476,71,0,126,1,2004
598,35,0,60,151,14938,56,1,63,9,2868
599,64,0,61,179,2293,23,0,152,4,1550
600,29,1,84,179,12049,119,1,116,4,2719
601,26,0,112,167,11514,20,1,122,4,1860
602,27,1,117,180,8558,71,5,91,2,1765
603,61,0,106,193,3647,90,1,146,4,2310
604,34,1,62,197,6898,44,3,179,2,1626
605,55,1,72,162,13812,69,1,142,8,2954
606,24,1,88,169,6526,98,3,138,7,2810
607,63,0,61,198,7614,98,2,110,2,2087
608,30,1,83,199,13286,68,5,122,2,1976
609,57,0,80,184,13683,41,0,139,2,1870
610,59,0,111,172,13687,98,4,146,1,2348
611,26,0,62,191,14774,73,0,163,6,2883
612,44,0,80,182,5801,21,0,169,6,2045
613,19,0,51,187,10280,54,4,160,1,1742
614,22,1,64,184,9376,118,5,60,1,1961
615,46,0,106,185,14558,108,1,78,6,3023
616,54,0,83,169,12148,86,2,160,6,2924
617,55,0,117,152,2899,16,0,94,4,1397
618,36,0,78,157,5477,28,1,122,3,1508
619,25,0,115,189,3744,24,0,153,9,2436
620,62,1,65,181,14565,64,5,140,6,2620
621,18,1,88,178,8096,32,5,162,1,1384
622,39,0,86,156,4253,32,3,172,3,1659
623,34,1,70,151,13853,30,5,85,1,1343
624,24,1,93,170,13152,66,5,72,3,1963
625,42,0,68,155,3633,83,0,177,2,1987
626,62,1,57,177,9001,66,2,145,5,2273
627,21,0,115,197,9020,45,0,169,3,2005
628,53,1,90,191,11053,21,4,82,7,2996
629,23,1,119,185,10149,98,5,167,8,3228
630,48,1,110,181,6701,37,3,166,7,2318
631,36,0,75,194,8735,110,2,156,2,2407
632,61,1,119,191,3013,56,3,150,6,2322
633,56,1,78,195,5299,95,4,94,3,1986
634,44,0,115,158,3506,76,3,71,7,2401
635,27,0,68,160,13397,91,3,68,1,1980
636,43,1,117,172,6803,64,1,157,2,1823
637,36,0,107,199,2977,91,5,137,1,1818
638,56,1,119,160,13653,95,1,160,9,3468
639,20,1,106,198,3817,29,5,126,2,1247
640,62,0,86,151,13876,104,1,167,2,2599
641,30,0,110,152,14250,58,5,103,6,2591
642,45,0,79,160,12826,106,5,120,7,3177
643,37,1,74,199,6901,56,5,80,2,1464
644,45,0,114,184,13858,59,3,66,4,2178
645,25,1,55,164,11140,108,4,156,3,2509
646,58,0,67,192,8798,49,5,158,5,2245
647,56,1,59,160,2473,36,4,70,9,2088
648,18,0,60,180,2567,88,4,104,2,1766
649,20,1,114,177,13624,89,0,177,5,2593
650,30,0,114,177,14215,52,0,145,8,2959
651,45,1,101,181,9966,111,2,178,6,3063
652,42,0,116,174,4258,84,1,165,4,2344
653,50,0,80,169,10120,78,0,142,8,3006
654,55,1,66,177,13336,115,5,95,3,2497
655,23,0,104,174,6310,21,4,177,4,1817
656,61,1,85,160,3982,58,1,96,9,2479
657,62,1,75,168,3096,90,2,134,5,2265
658,49,0,102,177,8610,21,0,100,6,1976
659,62,1,66,150,5570,80,3,136,2,1809
660,64,0,74,154,8497,74,1,151,9,3070
661,38,0,51,159,13582,15,2,108,8,2378
662,33,1,54,191,12864,76,5,74,7,2610
663,38,0,53,195,5646,101,1,72,9,2964
664,28,1,85,183,4419,103,4,112,5,2394
665,54,1,55,185,6279,32,5,166,5,1885
666,53,0,70,151,13540,21,5,92,9,2561
667,52,0,75,167,2673,68,1,131,5,2119
668,64,1,104,162,4802,81,3,178,9,3010
669,37,1,88,154,9312,107,3,91,1,1970
670,35,0,82,169,4369,24,1,160,8,2292
671,64,0,63,151,6530,75,1,177,3,2167
672,58,0,105,160,3066,73,1,107,8,2599
673,31,0,70,179,7432,73,4,127,5,2342
674,32,1,95,181,10073,83,0,116,2,1994
675,48,0,65,181,2687,77,5,121,9,2768
676,18,1,65,199,2068,112,1,174,4,2402
677,20,1,78,187,12295,22,0,141,7,2277
678,33,0,57,177,8774,92,4,146,8,3076
679,40,1,52,159,2419,118,5,152,7,2844
680,28,0,68,171,14190,69,0,61,6,2521
681,29,1,115,166,12789,20,5,136,7,2307
682,64,0,71,171,14530,15,3,177,4,2423
683,49,1,95,192,8891,70,1,177,1,1850
684,33,1,62,168,7593,111,3,67,5,2438
685,25,0,82,166,12316,118,2,78,8,3304
686,55,0,54,173,8104,89,4,91,6,2551
687,29,1,76,185,5892,102,1,126,5,2474
688,41,1,73,181,2439,24,0,174,2,1246
689,45,0,116,195,11478,37,5,172,5,2334
690,25,1,112,185,3208,30,2,91,3,1285
691,45,0,97,177,11270,115,4,164,2,2608
692,53,1,112,163,4563,30,4,144,3,1498
693,43,0,61,185,9466,70,4,84,4,2103
694,25,1,77,155,13815,109,0,112,2,2370
695,45,0,93,158,3253,20,1,178,4,1675
696,45,0,92,170,13549,44,3,140,4,2211
697,54,1,66,161,5209,77,2,84,6,2209
698,58,0,89,179,5549,115,0,92,5,2603
699,53,1,98,180,2614,15,5,90,7,1691
700,44,0,106,189,5078,65,0,95,7,2415
701,34,0,113,153,12915,103,5,146,3,2669
702,26,0,106,180,5490,60,5,170,9,2906
703,50,1,119,176,5543,35,4,167,7,2264
704,37,0,92,174,10102,113,0,148,7,3238
705,30,1,72,154,14707,52,3,108,2,1818
706,45,0,76,155,3900,83,5,103,3,1936
707,46,1,107,154,14563,77,4,107,3,2251
708,30,1,86,176,7680,64,3,89,6,2217
709,63,1,55,157,8751,26,0,72,4,1492
710,52,0,114,158,7862,83,3,102,4,2286
711,23,1,55,164,3712,87,0,170,1,1744
712,35,0,99,185,4329,58,5,152,6,2327
713,22,1,71,190,13811,66,2,75,8,2722
714,64,1,74,156,3194,23,2,161,8,2128
715,42,1,100,181,8781,113,1,150,8,3251
716,19,1,97,157,10162,79,1,85,5,2317
717,27,0,119,196,6906,24,5,134,6,2060
718,47,1,114,164,3378,60,3,106,5,1939
719,62,1,109,186,11504,117,0,96,4,2648
720,22,0,95,168,13107,114,2,62,4,2664
721,50,0,85,188,2201,72,0,85,4,1786
722,18,1,107,155,7292,51,5,157,4,2000
723,35,1,87,168,2300,66,3,156,6,2224
724,49,1,60,177,6695,113,0,74,6,2591
725,64,0,61,166,14174,95,3,125,5,2814
726,28,0,91,191,6624,27,2,87,9,2354
727,38,1,88,168,5837,20,0,143,8,2167
728,43,0,60,180,2277,72,4,97,6,2174
729,42,0,85,160,14950,115,2,103,9,3609
730,39,1,101,164,12750,62,3,112,5,2337
731,44,0,80,159,5917,46,5,139,4,1909
732,30,1,82,192,9307,25,4,169,6,2127
733,50,0,62,172,4161,95,1,63,4,2079
734,51,0,67,152,14867,19,0,131,8,2557
735,58,0,90,152,3389,20,1,103,7,1902
736,52,1,107,167,10882,88,2,178,5,2727
737,18,0,105,174,6732,111,0,105,6,2820
738,38,1,73,192,5468,108,0,143,7,2864
739,23,1,80,169,12040,35,4,85,2,1482
740,45,0,104,178,8141,56,4,155,9,2924
741,34,1,59,171,7969,95,4,72,7,2604
742,22,0,109,199,5816,41,4,128,8,2456
743,48,1,51,164,11131,17,5,103,5,1735
744,22,1,64,188,7037,74,3,165,3,2042
745,55,0,52,159,13374,107,4,112,2,2402
746,20,0,92,170,7994,80,2,110,2,1959
747,40,0,80,178,13501,107,0,72,3,2472
748,54,0,119,181,12242,63,1,100,1,1811
749,54,1,116,159,11938,114,4,70,1,2116
750,27,1,105,162,4451,48,2,96,7,2122
751,27,1,112,196,2024,51,5,119,8,2281
752,36,0,64,172,7962,56,2,91,6,2227
753,34,1,59,199,4556,79,1,104,7,2404
754,38,0,87,172,9632,74,1,165,1,1974
755,31,1,96,180,2060,104,2,77,1,1618
756,26,0,106,153,9675,15,5,152,9,2570
757,63,1,99,198,2122,73,1,138,5,2096
758,18,1,64,152,7616,18,5,79,7,1847
759,62,0,67,170,12294,117,0,103,6,3050
760,30,1,51,151,3186,28,4,95,4,1353
761,21,0,92,153,7158,32,1,128,1,1350
762,18,1,75,150,9864,48,2,163,4,2053
763,57,1,87,164,11922,15,3,96,8,2218
764,49,0,91,182,14833,67,3,92,1,1898
765,64,0,54,155,6089,36,0,141,2,1490
766,45,1,60,156,4472,94,4,78,8,2624
767,48,1,114,168,13157,75,0,110,2,2042
768,25,1,83,193,12469,36,4,91,9,2580
769,56,1,50,150,14279,64,0,165,3,2216
770,43,1,51,188,2201,30,4,81,3,1432
771,51,1,69,168,4964,42,5,164,6,2092
772,20,0,110,194,10104,106,5,60,3,2326
773,29,0,70,175,3310,100,1,113,9,3005
774,18,0,117,193,10346,84,5,148,8,3137
775,61,1,61,161,4212,103,5,79,4,2108
776,22,1,71,171,13445,56,5,117,6,2433
777,47,1,69,162,11454,80,5,94,8,2822
778,47,0,50,177,8792,85,1,168,4,2465
779,34,0,79,163,11554,95,5,129,5,2743
780,64,1,73,171,11129,49,5,129,7,2459
781,40,1,63,179,10703,34,4,120,8,2403
782,32,0,85,193,10378,16,1,173,7,2346
783,54,0,118,169,3845,21,5,122,8,2170
784,38,0,73,193,9660,110,0,160,4,2753
785,31,1,109,176,3702,63,4,172,1,1574
786,19,1,104,187,2390,97,1,120,6,2449
787,28,1,73,191,2654,90,3,116,5,2191
788,56,0,73,190,7835,23,2,62,4,1516
789,55,0,103,183,6271,41,1,160,2,1663
790,51,1,75,188,13013,92,4,154,1,2142
791,55,1,115,190,10955,16,5,158,9,2560
792,51,0,87,193,5400,99,4,178,2,2244
793,35,1,114,186,7319,82,2,104,9,2910
794,47,0,100,150,14998,74,2,74,6,2681
795,32,0,84,164,13459,99,1,76,6,2856
796,44,1,92,181,8732,100,5,74,2,1981
797,51,0,78,157,8674,63,5,64,6,2261
798,55,1,86,182,3085,16,0,145,3,1271
799,50,0,107,167,7446,31,2,105,7,2200
800,41,0,103,194,12121,97,5,70,4,2487
801,32,1,88,178,6376,118,2,123,9,3259
802,47,0,91,181,3963,102,0,151,5,2590
803,59,1,77,182,11977,34,3,73,3,1580
804,34,1,78,154,12466,116,2,98,6,2195
805,22,0,92,167,12878,90,0,126,1,2153
806,46,1,52,197,7177,103,0,114,4,2321
807,21,1,59,159,13160,101,0,175,4,2731
808,27,1,108,185,6572,112,4,101,9,3164
809,34,1,63,182,9543,46,1,134,8,2518
810,27,1,96,172,10907,65,5,153,4,2260
811,34,1,91,189,2242,102,2,161,6,2601
812,37,0,81,154,8510,56,1,64,7,2339
813,41,1,81,183,5915,77,4,111,8,2636
814,22,0,91,173,11715,103,2,81,4,2550
815,51,0,81,166,2837,75,1,136,1,1618
816,23,1,75,180,5323,76,4,103,5,2121
817,19,0,50,156,4953,17,5,174,1,1200
818,30,0,105,166,11537,103,0,174,4,2839
819,60,1,51,177,12615,106,1,144,7,3107
820,60,1,79,187,12220,90,1,118,7,2886
821,28,1,101,171,3432,40,2,160,1,1288
822,64,0,58,164,2201,62,0,84,9,2745
823,40,0,71,186,9655,22,5,175,2,1616
824,33,1,83,164,10431,19,2,80,5,1696
825,48,1,98,199,10330,25,3,151,6,2133
826,28,0,50,199,13385,56,3,123,1,1774
827,33,0,102,174,10611,113,3,164,2,2568
828,25,0,89,170,2303,105,5,127,7,2779
829,21,0,94,187,4162,55,3,152,6,2284
830,57,1,117,151,8486,116,1,106,6,2857
831,21,0,58,176,12218,33,2,94,6,2169
832,42,0,71,198,6102,62,1,146,7,2537
833,20,0,67,181,8874,67,3,66,9,2752
834,49,0,92,170,12418,69,2,115,9,3091
835,20,1,88,153,3168,75,1,175,2,1806
836,44,1,55,193,2415,46,5,111,2,1255
837,46,0,97,168,12905,60,0,169,5,2589
838,49,0,56,151,7243,106,1,105,7,2881
839,36,1,118,175,2149,50,4,68,3,1380
840,38,1,65,183,12636,32,3,117,3,1704
841,22,0,50,163,8524,88,4,82,4,2226
842,35,0,86,164,7899,110,0,62,3,2254
843,45,1,86,169,2838,32,5,120,3,1346
844,59,1,113,183,8144,26,1,68,8,2124
845,39,1,111,185,11888,86,5,112,7,2854
846,38,1,110,168,14531,111,0,127,7,3254
847,23,1,82,158,12102,60,4,108,2,1806
848,18,1,115,156,11613,69,1,148,9,3086
849,22,0,79,179,9466,52,3,129,6,2379
850,58,1,69,162,13193,92,2,107,3,2300
851,29,1,109,176,3320,16,5,141,9,2195
852,43,1,73,193,14227,23,0,168,9,2740
853,63,1,53,184,3523,19,1,66,6,1491
854,51,0,86,162,7234,112,4,158,6,2986
855,31,0,53,164,14070,33,3,90,8,2525
856,43,1,67,195,8144,85,4,161,8,2938
857,62,0,115,158,2552,53,3,115,6,2115
858,44,0,97,194,5756,56,1,155,7,2521
859,26,0,82,172,5671,31,2,158,4,1808
860,43,0,107,185,2481,77,2,120,6,1607
861,64,0,77,189,2599,104,0,151,4,2388
862,39,0,84,152,9677,60,0,167,8,2888
863,64,1,59,183,11356,105,3,64,8,2966
864,47,1,114,168,14870,106,3,89,2,2357
865,60,1,91,177,14424,34,3,81,7,2318
866,34,1,58,172,11195,84,3,76,1,1734
867,43,1,109,189,3982,22,1,69,2,1016
868,53,0,64,198,3634,110,1,130,8,3011
869,18,1,106,194,9830,33,2,127,4,1831
870,25,1,118,156,4997,46,0,101,3,1553
871,52,0,71,190,2686,33,0,86,2,1180
872,32,0,113,161,13606,38,5,66,6,2257
873,64,1,90,163,7529,38,0,82,4,1635
874,39,0,105,195,3759,70,0,134,3,1928
875,31,0,72,164,9023,95,4,176,3,2474
876,43,0,74,152,8208,32,4,177,3,1487
877,45,0,55,164,9234,26,5,67,8,2196
878,40,1,83,173,4480,55,3,160,9,2658
879,31,0,112,195,11529,101,5,64,9,3247
880,41,1,58,157,9476,62,5,130,5,2208
881,19,1,109,154,9770,96,2,145,1,2065
882,62,0,98,153,2114,78,1,159,5,2308
883,43,0,100,163,14149,30,0,61,1,1418
884,31,0,109,165,2568,94,2,147,9,3063
885,24,1,119,169,11745,114,1,110,8,3281
886,20,0,86,173,9951,37,0,125,7,2396
887,64,0,80,155,4689,100,5,171,2,2196
888,40,0,90,180,6590,53,0,71,2,1514
889,63,0,111,155,5340,47,3,106,4,1834
890,60,0,107,184,4988,38,3,165,9,2652
891,64,1,63,164,5151,75,5,114,9,2723
892,62,0,85,178,13719,69,4,85,8,2895
893,35,0,85,152,5015,75,3,161,5,2385
894,55,0,57,160,11013,98,5,179,7,3175
895,52,1,75,152,2201,111,2,104,9,3195
896,32,0,85,177,5574,109,4,121,3,2327
897,42,1,97,159,9838,54,3,129,4,2036
898,54,1,77,199,13979,72,5,146,2,2109
899,45,0,117,182,3608,86,5,61,9,2777
900,27,0,111,197,2559,88,2,85,7,2520
901,56,0,100,165,8621,15,2,73,6,1833
902,34,1,91,159,14255,99,4,141,5,2842
903,56,1,78,182,9126,39,1,161,7,2381
904,39,1,59,185,7565,110,3,116,3,2270
905,43,1,88,152,6435,67,5,91,5,2055
906,61,1,50,154,7650,75,4,121,2,1779
907,42,1,88,161,10803,60,4,174,5,2409
908,34,0,70,193,12355,88,2,137,7,3019
909,30,0,114,162,3881,74,5,89,7,2448
910,37,1,64,173,6169,65,0,72,9,2538
911,42,0,53,193,5863,87,1,99,3,2014
912,21,0,109,181,9436,98,1,90,8,3057
913,27,1,110,165,5708,62,2,96,5,2018
914,20,1,69,181,3709,98,5,104,7,2572
915,58,0,59,194,9860,54,4,161,1,1737
916,62,1,83,186,11953,21,1,145,1,1372
917,35,1,97,185,3692,89,4,118,4,2107
918,64,0,82,170,11437,99,3,87,5,2656
919,53,1,110,196,2125,116,0,120,3,2187
920,64,0,59,161,14944,33,2,78,6,2231
921,39,0,103,170,3199,29,1,102,3,1396
922,51,0,114,170,8092,84,3,118,5,2503
923,64,0,50,192,4711,75,3,75,1,1473
924,25,0,54,155,13638,70,0,128,3,2243
925,57,1,64,158,11182,24,2,103,7,2122
926,61,1,77,150,13257,60,2,172,3,2188
927,36,1,72,161,11713,94,4,125,5,2619
928,59,1,66,163,8228,89,2,69,7,2555
929,58,0,62,155,7995,71,3,106,2,1821
930,54,0,63,150,10182,49,4,78,3,1756
931,23,1,60,171,7502,86,2,143,4,2261
932,43,0,77,183,14920,106,0,152,5,3054
933,51,1,91,160,7760,17,3,148,9,2383
934,62,1,110,152,7582,80,5,140,9,3005
935,23,1,113,191,4498,67,0,110,4,1914
936,54,0,80,155,4565,92,0,174,9,3170
937,50,0,59,155,8989,66,2,72,4,2005
938,39,0,57,169,6790,107,4,122,2,2175
939,38,0,70,170,12789,67,4,168,1,2019
940,23,1,108,151,7024,68,3,75,7,2364
941,23,0,99,175,10307,61,2,177,4,2371
942,21,0,118,180,3031,17,4,112,8,2068
943,47,0,119,175,3241,79,1,94,8,2643
944,28,1,79,181,3742,29,5,159,8,2210
945,47,1,66,159,7709,98,1,118,6,2621
946,48,0,69,172,7999,100,2,98,9,3145
947,41,0,97,155,13830,48,2,126,4,2227
948,26,0,51,172,14591,64,4,132,5,2530
949,20,0,86,177,6090,47,0,163,4,2005
950,48,1,50,198,12167,87,2,120,5,2526
951,57,0,53,179,10160,17,0,109,2,1366
952,54,0,103,163,8883,16,3,112,5,1824
953,53,0,74,186,14375,18,3,105,8,2458
954,41,1,52,181,7129,30,4,111,9,2330
955,48,1,58,198,6403,68,3,88,7,2319
956,23,0,83,183,8577,47,1,64,7,2254
957,19,0,92,190,6897,23,1,126,6,1993
958,37,0,71,193,2163,71,1,133,2,1680
959,45,0,119,171,5310,54,4,154,9,2806
960,28,0,51,180,5388,116,4,134,5,2688
961,21,1,115,156,2995,66,1,140,6,2237
962,32,1,81,190,8161,96,0,99,1,1830
963,23,1,65,170,3877,30,1,164,5,1775
964,47,0,50,165,12015,22,0,131,6,2153
965,55,1,97,169,10103,101,3,175,2,2355
966,19,0,97,192,12487,74,0,61,7,2590
967,32,1,62,193,5264,50,2,127,4,1765
968,28,0,64,196,3348,17,5,121,5,1592
969,25,0,102,199,11995,29,2,139,3,1858
970,43,1,93,168,4251,21,2,164,5,2683
971,62,0,57,197,13092,111,4,117,4,2752
972,61,1,95,181,9290,96,5,164,6,2837
973,22,1,118,164,11785,37,4,144,2,1714
974,23,1,68,154,10018,17,0,128,3,1485
975,43,1,87,160,8590,44,1,117,1,1388
976,21,0,60,164,9658,59,0,94,7,2480
977,36,0,92,178,2432,31,5,73,9,2186
978,37,0,69,199,7743,72,3,74,2,1733
979,50,0,69,194,7247,72,0,65,7,2436
980,37,1,70,153,9715,110,2,75,3,2247
981,29,0,106,198,5817,71,5,146,5,2357
982,64,1,99,185,3070,21,5,154,6,1812
983,18,0,75,197,6600,53,0,165,8,2679
984,43,0,79,172,10306,92,0,105,4,2441
985,31,0,80,164,11631,72,4,122,2,2047
986,55,1,91,195,11982,70,4,71,3,1951
987,54,1,117,193,2994,29,2,100,8,2049
988,28,1,110,152,6318,58,5,178,7,2548
989,53,1,110,181,6731,26,3,78,6,1795
990,30,0,119,159,8068,22,3,135,5,1939
991,60,1,117,189,9670,94,5,168,5,2720
992,20,1,66,187,6767,55,2,178,1,1583
993,50,0,68,171,2957,48,4,136,6,2087
994,23,0,100,163,10287,60,4,172,9,3097
995,27,1,119,166,4154,102,4,61,8,2711
996,22,0,112,170,2631,43,3,79,1,1156
997,40,1,79,197,13876,30,3,178,6,2383
998,27,0,74,164,11893,19,2,154,3,1765
999,61,1,75,164,8045,19,3,68,6,1705
1000,19,1,105,150,2697,44,0,80,9,2263
1001,30,1,71,173,2031,64,3,67,6,1907
1002,57,1,68,161,8209,19,4,98,8,2093
1003,19,1,80,159,6874,27,2,177,6,1828
1004,37,0,75,195,7562,113,5,88,6,2786
1005,64,1,91,191,10740,21,5,142,7,2644
1006,54,1,90,191,4248,103,2,94,4,2189
1007,26,1,72,180,12085,64,0,168,8,2913
1008,34,1,96,160,8192,28,5,97,4,1613
1009,26,1,62,165,13026,60,4,149,7,2692
1010,28,0,115,158,11895,104,5,134,1,2305
1011,32,0,115,196,8406,96,5,159,9,3361
1012,41,1,65,163,3156,98,4,94,9,2816
1013,55,0,77,168,10535,48,3,127,7,2524
1014,52,1,84,180,7295,85,0,62,8,2627
1015,47,0,90,158,14264,61,4,168,2,2192
1016,48,0,80,185,13654,74,4,170,7,3042
1017,22,1,81,188,8154,88,1,71,1,1666
1018,61,0,103,175,4248,93,2,91,3,2045
1019,31,0,108,157,11136,95,0,106,6,2842
1020,28,1,90,173,14072,25,3,122,5,2036
1021,26,1,115,157,12242,112,1,85,5,2752
1022,64,0,103,168,5285,105,4,102,9,3140
1023,29,0,89,196,2201,99,1,166,6,3115
1024,52,0,77,197,11522,109,3,136,3,2600
1025,52,1,86,179,4003,64,1,103,2,1512
1026,18,0,114,171,5615,18,1,97,9,2281
1027,57,0,104,158,11979,55,1,88,4,2117
1028,39,0,53,193,12438,73,4,114,5,2482
1029,46,1,59,197,5672,74,4,111,9,2719
1030,25,1,96,153,9458,95,2,174,5,2715
1031,28,1,63,186,4155,76,5,78,7,2285
1032,58,1,87,157,5479,98,0,94,2,1885
1033,54,0,61,150,13212,39,2,107,2,1712
1034,64,1,94,177,2051,118,3,164,4,2466
1035,47,0,66,155,4159,101,1,150,8,3005
1036,52,0,84,196,6390,93,4,169,2,2192
1037,38,0,115,185,5651,47,1,119,7,2341
1038,54,0,90,160,9356,33,4,90,1,1332
1039,22,1,116,154,14107,71,0,62,9,2949
1040,36,1,78,199,4112,29,2,94,6,1729
1041,64,1,67,173,12813,55,4,147,1,1733
1042,43,1,69,196,14752,83,3,111,6,2735
1043,21,1,63,167,7765,94,2,130,5,2465
1044,42,0,83,169,14921,74,2,110,5,2615
1045,62,1,98,177,3354,110,5,115,5,2446
1046,59,1,103,162,7620,36,0,158,4,1861
1047,42,1,80,154,5754,57,1,80,7,2186
1048,35,1,107,179,2209,46,2,60,9,2206
1049,57,0,91,150,8232,27,3,167,4,1909
1050,25,0,107,171,9846,52,1,112,2,1777
1051,56,0,79,167,8171,40,4,65,2,1415
1052,57,0,74,195,2237,95,2,162,2,2013
1053,31,0,112,154,10527,19,2,157,7,2366
1054,49,1,68,180,14030,63,1,141,4,2295
1055,55,0,97,155,10075,111,4,121,4,2644
1056,50,0,52,176,3576,105,5,148,1,1949
1057,40,0,116,174,10691,19,0,138,4,1870
1058,32,1,66,178,11756,115,5,106,6,2917
1059,50,1,63,177,10982,85,3,155,2,2129
1060,42,0,58,165,5540,62,1,165,4,2105
1061,34,1,111,161,13314,32,2,172,7,2551
1062,50,1,70,169,11327,109,5,109,9,3304
1063,64,0,86,167,14136,20,0,141,2,1691
1064,19,1,60,183,12540,80,3,90,8,2843
1065,31,1,69,172,9257,91,5,123,6,2631
1066,57,1,84,194,14516,56,2,88,8,2704
1067,57,0,102,176,2149,66,0,74,2,1489
1068,56,0,96,198,13398,25,2,117,1,1501
1069,23,0,101,166,13720,40,2,82,7,2465
1070,23,1,57,197,3624,35,3,97,9,2203
1071,20,0,53,170,9661,80,0,100,9,2999
1072,24,1,76,199,4574,54,4,134,2,1515
1073,25,1,97,189,6428,70,2,74,6,1890
1074,59,1,89,180,9529,21,0,146,1,1725
1075,32,0,96,152,6269,34,2,62,7,2041
1076,64,0,93,166,9769,95,4,142,2,2277
1077,46,0,97,199,13476,94,5,60,4,2475
1078,50,0,101,175,4108,71,0,147,2,1836
1079,47,1,117,172,5947,19,3,172,1,1233
1080,56,0,60,155,9899,28,4,134,7,2299
1081,44,1,53,177,6914,38,5,153,6,2078
1082,53,0,97,157,8667,82,3,173,2,2201
1083,46,0,75,194,4263,66,4,70,4,1830
1084,55,0,88,157,11804,62,5,119,3,2104
1085,50,1,107,168,5815,102,4,162,3,2316
1086,54,1,68,187,14911,61,1,124,3,2109
1087,44,1,107,178,2577,74,2,135,4,1976
1088,50,1,77,172,2422,87,0,63,1,1397
1089,21,1,115,196,4763,17,5,84,1,900
1090,39,0,59,181,3229,23,5,131,7,1972
1091,19,1,107,159,5176,96,2,138,5,2459
1092,27,1,63,176,10945,114,5,102,3,2408
1093,22,1,64,198,2687,97,5,153,9,2962
1094,27,1,82,150,2722,38,1,99,5,1633
1095,50,0,66,188,2746,18,5,155,3,1383
1096,55,1,73,178,6337,23,5,167,9,2421
1097,30,0,79,194,4712,111,5,158,1,2116
1098,48,0,111,152,2707,15,3,144,9,2273
1099,64,0,62,196,10626,49,5,154,5,2301
1100,53,1,111,186,2483,88,2,159,6,2489
1101,62,0,96,180,13710,26,1,150,2,1773
1102,41,1,65,160,3533,32,5,103,8,2048
1103,32,1,115,171,2169,92,4,131,3,1987
1104,46,1,92,167,3020,24,1,118,1,974
1105,25,1,57,184,9093,88,1,82,7,2607
1106,22,1,52,155,8466,32,4,121,3,1533
1107,46,0,61,152,2847,38,2,82,4,1512
1108,64,0,65,154,10887,15,3,165,5,2008
1109,21,1,108,158,5346,108,2,117,1,1923
1110,29,0,98,177,6013,93,3,114,9,3079
1111,64,1,112,168,10078,86,0,92,7,2423
1112,19,0,111,177,2031,113,4,136,2,2152
1113,44,0,98,176,10368,96,1,122,1,2107
1114,48,0,100,162,13156,119,1,162,6,2722
1115,53,0,82,187,12304,30,1,175,3,1965
1116,53,0,79,192,9877,99,4,119,3,2386
1117,43,1,97,170,8170,29,4,158,8,2419
1118,60,1,64,176,9830,76,3,120,5,2339
1119,44,0,72,195,14078,19,1,139,9,2706
1120,22,1,94,155,11694,59,2,135,3,2024
1121,37,0,111,187,4315,66,3,120,6,2325
1122,28,1,64,198,12836,85,1,154,4,2501
1123,27,0,95,160,2065,21,4,128,8,2090
1124,57,0,113,196,14420,41,4,173,1,1890
1125,55,0,95,190,3928,103,4,163,4,2490
1126,23,1,105,166,7011,100,1,167,7,2957
1127,25,1,93,188,9533,27,4,148,9,2556
1128,40,0,78,156,8225,31,0,80,1,1222
1129,64,0,111,179,7447,119,4,62,8,3106
1130,43,1,101,170,2584,58,1,107,2,1425
1131,63,1,103,150,8470,27,3,69,4,1538
1132,60,1,106,174,8685,104,4,146,4,2552
1133,29,1,115,181,7244,87,5,140,8,2917
1134,43,1,71,157,10154,19,0,101,2,1284
1135,30,0,69,154,9951,21,1,158,6,2423
1136,57,1,82,179,3748,47,4,148,3,1611
1137,35,0,74,157,9670,18,5,125,9,2479
1138,42,0,95,198,4204,106,1,150,5,2642
1139,50,1,106,168,13822,40,3,105,8,2594
1140,64,1,54,193,3892,82,0,68,5,1993
1141,57,0,104,179,9018,30,4,108,1,1358
1142,60,1,110,164,12621,115,3,63,9,3325
1143,29,0,57,185,5093,36,1,119,7,2138
1144,61,1,65,193,2973,50,5,149,4,1743
1145,53,1,97,176,6024,116,1,155,7,3031
1146,21,1,110,162,12834,72,1,88,5,2379
1147,22,0,64,163,11634,69,0,145,9,3116
1148,54,1,114,186,8615,49,4,106,2,1588
1149,25,0,71,197,6329,39,3,136,4,1836
1150,59,1,52,179,8715,86,0,146,6,2608
1151,45,0,103,188,3477,95,5,122,5,2428
